"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.157096584E3,1.235025295E1,7.666085768E1,7.187314209E2,6.308146973E2,0.000000000E0,0.000000000E0,6.625342464E0,3.790092468E0,2.500000000E0,2.900000000E1
1.158098169E3,1.235025648E1,7.666086020E1,7.181134865E2,6.301967773E2,0.000000000E0,0.000000000E0,6.625521051E0,3.790092468E0,2.500000000E0,2.800000000E1
1.159098576E3,1.235025495E1,7.666085970E1,7.179577311E2,6.300410156E2,0.000000000E0,0.000000000E0,6.625766961E0,3.790092468E0,2.500000000E0,2.800000000E1
1.160101665E3,1.235025482E1,7.666085744E1,7.178837568E2,6.299670410E2,0.000000000E0,0.000000000E0,6.626057592E0,3.790092468E0,2.500000000E0,2.800000000E1
1.161107770E3,1.235025302E1,7.666085938E1,7.182740233E2,6.303572998E2,0.000000000E0,0.000000000E0,6.626225060E0,3.790092468E0,2.500000000E0,2.800000000E1
1.162096394E3,1.235025427E1,7.666086024E1,7.182558297E2,6.303391113E2,0.000000000E0,0.000000000E0,6.626506467E0,3.790092468E0,2.500000000E0,2.800000000E1
1.163102556E3,1.235025643E1,7.666086159E1,7.178461529E2,6.299294434E2,0.000000000E0,0.000000000E0,6.627089485E0,3.790092468E0,2.500000000E0,2.800000000E1
1.164093440E3,1.235025146E1,7.666085988E1,7.178005192E2,6.298837891E2,0.000000000E0,0.000000000E0,6.627350336E0,3.790092468E0,2.500000000E0,3.000000000E1
1.165098271E3,1.235025333E1,7.666085843E1,7.177489975E2,6.298322754E2,0.000000000E0,0.000000000E0,6.627497470E0,3.790092468E0,2.500000000E0,3.200000000E1
1.166101980E3,1.235025448E1,7.666085910E1,7.176912535E2,6.297745361E2,0.000000000E0,0.000000000E0,6.627893109E0,3.790092468E0,2.500000000E0,3.200000000E1
1.167099484E3,1.235025313E1,7.666085573E1,7.175777333E2,6.296610107E2,0.000000000E0,0.000000000E0,6.627998915E0,3.790092468E0,2.500000000E0,3.200000000E1
1.168100910E3,1.235025376E1,7.666085646E1,7.174045130E2,6.294877930E2,0.000000000E0,0.000000000E0,6.628076834E0,3.790092468E0,2.500000000E0,3.200000000E1
1.169102918E3,1.235025386E1,7.666085717E1,7.169261191E2,6.290093994E2,0.000000000E0,0.000000000E0,6.628800048E0,3.790092468E0,2.500000000E0,3.200000000E1
1.170098039E3,1.235025859E1,7.666086174E1,7.168040296E2,6.288873291E2,0.000000000E0,0.000000000E0,6.629160603E0,3.790092468E0,2.500000000E0,2.900000000E1
1.171095636E3,1.235025635E1,7.666086414E1,7.165338977E2,6.286171875E2,0.000000000E0,0.000000000E0,6.629453098E0,3.790092468E0,2.500000000E0,2.800000000E1
1.172096830E3,1.235025897E1,7.666086438E1,7.166029785E2,6.286862793E2,0.000000000E0,0.000000000E0,6.629967859E0,3.790092468E0,2.500000000E0,2.800000000E1
1.173098890E3,1.235026233E1,7.666086764E1,7.163580918E2,6.284414062E2,0.000000000E0,0.000000000E0,6.630175125E0,3.790092468E0,2.500000000E0,2.800000000E1
1.174094318E3,1.235026381E1,7.666086880E1,7.157675096E2,6.278508301E2,0.000000000E0,0.000000000E0,6.630698775E0,3.790092468E0,2.500000000E0,2.900000000E1
1.175101533E3,1.235026472E1,7.666087353E1,7.151646011E2,6.272479248E2,0.000000000E0,0.000000000E0,6.631296187E0,3.790092468E0,2.500000000E0,2.800000000E1
1.176100931E3,1.235025945E1,7.666087460E1,7.148074456E2,6.268907471E2,0.000000000E0,0.000000000E0,6.631668748E0,9.935046196E0,2.500000000E0,2.800000000E1
1.177099315E3,1.235026273E1,7.666087530E1,7.142909524E2,6.263742676E2,0.000000000E0,0.000000000E0,6.631914689E0,9.935046196E0,2.500000000E0,2.800000000E1
1.178098159E3,1.235026452E1,7.666087663E1,7.139835721E2,6.260668945E2,0.000000000E0,0.000000000E0,6.632167220E0,9.935046196E0,2.500000000E0,2.900000000E1
1.179103199E3,1.235026294E1,7.666087496E1,7.140523040E2,6.261356201E2,0.000000000E0,0.000000000E0,6.632591595E0,9.935046196E0,2.500000000E0,2.900000000E1
1.180104108E3,1.235026492E1,7.666087830E1,7.141384778E2,6.262218018E2,0.000000000E0,0.000000000E0,6.632801231E0,9.935046196E0,2.500000000E0,2.800000000E1
1.181097913E3,1.235026673E1,7.666087884E1,7.135535094E2,6.256368408E2,0.000000000E0,0.000000000E0,6.633287075E0,9.935046196E0,2.500000000E0,2.800000000E1
1.182094927E3,1.235027105E1,7.666087817E1,7.137627197E2,6.258460693E2,0.000000000E0,0.000000000E0,6.633670957E0,9.935046196E0,2.500000000E0,2.900000000E1
1.183103009E3,1.235027450E1,7.666087830E1,7.136817727E2,6.257651367E2,0.000000000E0,0.000000000E0,6.633964309E0,9.935046196E0,2.500000000E0,3.000000000E1
1.184100631E3,1.235027514E1,7.666087568E1,7.138106759E2,6.258940430E2,0.000000000E0,0.000000000E0,6.634391410E0,9.935046196E0,2.500000000E0,3.000000000E1
1.185101424E3,1.235027484E1,7.666087176E1,7.140218583E2,6.261052246E2,0.000000000E0,0.000000000E0,6.634551546E0,9.935046196E0,2.500000000E0,3.000000000E1
1.186096137E3,1.235027340E1,7.666087174E1,7.139637589E2,6.260471191E2,0.000000000E0,0.000000000E0,6.635151731E0,9.935046196E0,2.500000000E0,3.000000000E1
1.187099182E3,1.235027316E1,7.666086622E1,7.137850483E2,6.258684082E2,0.000000000E0,0.000000000E0,6.635412422E0,9.935046196E0,2.500000000E0,2.900000000E1
1.188094191E3,1.235027543E1,7.666086562E1,7.135877731E2,6.256711426E2,0.000000000E0,0.000000000E0,6.635676516E0,9.935046196E0,2.500000000E0,2.800000000E1
1.189101521E3,1.235027453E1,7.666086337E1,7.135599445E2,6.256433105E2,0.000000000E0,0.000000000E0,6.635997899E0,9.935046196E0,2.500000000E0,2.800000000E1
1.190095109E3,1.235027742E1,7.666086341E1,7.137862508E2,6.258696289E2,0.000000000E0,0.000000000E0,6.636176256E0,9.935046196E0,2.500000000E0,2.900000000E1
1.191100749E3,1.235027596E1,7.666086273E1,7.138654805E2,6.259488525E2,0.000000000E0,0.000000000E0,6.636269074E0,9.935046196E0,2.500000000E0,2.900000000E1
1.192098829E3,1.235027556E1,7.666086198E1,7.140743444E2,6.261577148E2,0.000000000E0,0.000000000E0,6.636466687E0,9.935046196E0,2.500000000E0,2.900000000E1
1.193096615E3,1.235027711E1,7.666086109E1,7.140535858E2,6.261369629E2,0.000000000E0,0.000000000E0,6.636727151E0,9.935046196E0,2.500000000E0,2.900000000E1
1.194101729E3,1.235027692E1,7.666085870E1,7.144825414E2,6.265659180E2,0.000000000E0,0.000000000E0,6.636912123E0,9.935046196E0,2.500000000E0,2.900000000E1
1.195099019E3,1.235027763E1,7.666085716E1,7.146136417E2,6.266970215E2,0.000000000E0,0.000000000E0,6.636979718E0,9.935046196E0,2.500000000E0,2.900000000E1
1.196101798E3,1.235027823E1,7.666085726E1,7.147015299E2,6.267849121E2,0.000000000E0,0.000000000E0,6.637085621E0,9.935046196E0,2.500000000E0,2.800000000E1
1.197101004E3,1.235027782E1,7.666085814E1,7.147291196E2,6.268125000E2,0.000000000E0,0.000000000E0,6.637228120E0,9.935046196E0,2.500000000E0,2.800000000E1
1.198098956E3,1.235027838E1,7.666085932E1,7.148793859E2,6.269627686E2,0.000000000E0,0.000000000E0,6.637818880E0,9.935046196E0,2.500000000E0,2.800000000E1
1.199101181E3,1.235027421E1,7.666085595E1,7.148853844E2,6.269687500E2,0.000000000E0,0.000000000E0,6.638047460E0,9.935046196E0,2.500000000E0,2.700000000E1
1.200103009E3,1.235027384E1,7.666085802E1,7.146545513E2,6.267379150E2,0.000000000E0,0.000000000E0,6.638508673E0,9.935046196E0,2.500000000E0,2.700000000E1
1.201100890E3,1.235026970E1,7.666085828E1,7.150526399E2,6.271359863E2,0.000000000E0,0.000000000E0,6.638946291E0,9.935046196E0,2.500000000E0,2.600000000E1
1.202102828E3,1.235026594E1,7.666085709E1,7.150741399E2,6.271574707E2,0.000000000E0,0.000000000E0,6.639189391E0,9.935046196E0,2.500000000E0,2.500000000E1
1.203104050E3,1.235026530E1,7.666085495E1,7.148436735E2,6.269270020E2,0.000000000E0,0.000000000E0,6.639692257E0,9.935046196E0,2.500000000E0,2.600000000E1
1.204106323E3,1.235026125E1,7.666085701E1,7.150341204E2,6.271174316E2,0.000000000E0,0.000000000E0,6.641853624E0,9.935046196E0,2.500000000E0,2.600000000E1
1.205118522E3,1.235028014E1,7.666086170E1,7.151480556E2,6.272314453E2,2.049999952E0,1.650000000E1,6.644395972E0,9.935046196E0,2.500000000E0,2.700000000E1
1.206096777E3,1.235030135E1,7.666087044E1,7.146790959E2,6.267625732E2,2.450000048E0,1.820000076E1,6.646497902E0,9.935046196E0,2.500000000E0,2.800000000E1
1.207098984E3,1.235031924E1,7.666087669E1,7.146885433E2,6.267720947E2,2.059999943E0,1.670000076E1,6.650203944E0,9.935046196E0,2.500000000E0,2.900000000E1
1.208099965E3,1.235034821E1,7.666089356E1,7.141946497E2,6.262783203E2,3.319999933E0,1.929999924E1,6.654625743E0,9.935046196E0,2.500000000E0,3.000000000E1
1.209102524E3,1.235038295E1,7.666091337E1,7.133861572E2,6.254699707E2,4.289999962E0,2.189999962E1,6.659324148E0,9.935046196E0,2.500000000E0,3.100000000E1
1.210098576E3,1.235041962E1,7.666093486E1,7.120341998E2,6.241181641E2,5.409999847E0,2.360000038E1,6.666554261E0,9.935046196E0,2.500000000E0,3.100000000E1
1.211098087E3,1.235047797E1,7.666096423E1,7.120698479E2,6.241540527E2,6.340000153E0,2.450000000E1,6.672784922E0,9.935046196E0,2.500000000E0,3.200000000E1
1.212101129E3,1.235053037E1,7.666098455E1,7.118988548E2,6.239832764E2,6.530000210E0,2.539999962E1,6.679002479E0,9.935046196E0,2.500000000E0,3.100000000E1
1.213092368E3,1.235058102E1,7.666100880E1,7.116858773E2,6.237705078E2,6.070000172E0,1.979999924E1,6.685449990E0,9.935046196E0,2.500000000E0,3.100000000E1
1.214099010E3,1.235063777E1,7.666102098E1,7.115607634E2,6.236456299E2,6.789999962E0,1.360000038E1,6.692738203E0,9.935046196E0,2.500000000E0,3.200000000E1
1.215100873E3,1.235070177E1,7.666103546E1,7.112093010E2,6.232944336E2,7.119999886E0,1.069999981E1,6.701205046E0,9.935046196E0,2.500000000E0,3.100000000E1
1.216101154E3,1.235077664E1,7.666104966E1,7.112575735E2,6.233430176E2,8.380000114E0,7.800000191E0,6.711462504E0,9.935046196E0,2.500000000E0,3.100000000E1
1.217096570E3,1.235086752E1,7.666106586E1,7.100478446E2,6.221336670E2,9.350000381E0,8.800000191E0,6.722160410E0,9.935046196E0,2.500000000E0,3.300000000E1
1.218104292E3,1.235096276E1,7.666107980E1,7.110636831E2,6.231499023E2,1.021000004E1,8.600000381E0,6.733119745E0,9.952346802E0,2.500000000E0,3.300000000E1
1.219088378E3,1.235106044E1,7.666109325E1,7.108512399E2,6.229378662E2,1.089999962E1,6.599999905E0,6.744195031E0,9.939763069E0,2.500000000E0,2.300000000E1
1.220098302E3,1.235115969E1,7.666110182E1,7.105335649E2,6.226206055E2,1.159000015E1,5.900000095E0,6.756549515E0,9.939618111E0,2.500000000E0,2.400000000E1
1.221095296E3,1.235127027E1,7.666111288E1,7.108958965E2,6.229833984E2,1.211999989E1,4.900000095E0,6.769199766E0,9.939188957E0,2.500000000E0,2.500000000E1
1.222096714E3,1.235138367E1,7.666112222E1,7.107013313E2,6.227893066E2,1.268000031E1,4.699999809E0,6.782010700E0,9.939875603E0,2.500000000E0,2.700000000E1
1.223103788E3,1.235149850E1,7.666113181E1,7.106603246E2,6.227487793E2,1.303999996E1,4.400000095E0,6.795290244E0,9.940368652E0,2.500000000E0,2.600000000E1
1.224099969E3,1.235161742E1,7.666114305E1,7.105345842E2,6.226235352E2,1.352000046E1,4.500000000E0,6.809153459E0,9.938544273E0,2.500000000E0,2.600000000E1
1.225101831E3,1.235174170E1,7.666115320E1,7.103823320E2,6.224718018E2,1.390999985E1,4.500000000E0,6.822974673E0,9.940739632E0,2.500000000E0,2.700000000E1
1.226099359E3,1.235186557E1,7.666116374E1,7.103171177E2,6.224071045E2,1.443000031E1,4.800000191E0,6.837888502E0,9.938765526E0,2.500000000E0,2.400000000E1
1.227098829E3,1.235199910E1,7.666117664E1,7.100433671E2,6.221339111E2,1.478999996E1,5.099999905E0,6.853073026E0,9.938822746E0,2.500000000E0,2.700000000E1
1.228099405E3,1.235213519E1,7.666118820E1,7.101804944E2,6.222716064E2,1.514000034E1,5.300000191E0,6.868530472E0,9.940186501E0,2.500000000E0,2.600000000E1
1.229102075E3,1.235227362E1,7.666120121E1,7.097402194E2,6.218319092E2,1.544999981E1,5.199999809E0,6.884046741E0,9.940070152E0,2.500000000E0,2.500000000E1
1.230098785E3,1.235241247E1,7.666121541E1,7.095986489E2,6.216909180E2,1.589000034E1,4.800000191E0,6.900066388E0,9.938490868E0,2.500000000E0,2.600000000E1
1.231104297E3,1.235255626E1,7.666122457E1,7.094280043E2,6.215208740E2,1.626000023E1,4.199999809E0,6.916778709E0,9.940451622E0,2.500000000E0,2.600000000E1
1.232100424E3,1.235270600E1,7.666123781E1,7.092956655E2,6.213891602E2,1.678000069E1,4.400000095E0,6.934032551E0,9.939088821E0,2.500000000E0,2.700000000E1
1.233093951E3,1.235286058E1,7.666125162E1,7.090280525E2,6.211221924E2,1.688999939E1,4.699999809E0,6.951225221E0,9.940031052E0,2.500000000E0,2.600000000E1
1.234101807E3,1.235301452E1,7.666126642E1,7.088069511E2,6.209017334E2,1.712000084E1,5.000000000E0,6.968221079E0,9.940219879E0,2.500000000E0,2.800000000E1
1.235099885E3,1.235316680E1,7.666127989E1,7.086438399E2,6.207392578E2,1.729999924E1,5.000000000E0,6.985805712E0,9.938703537E0,2.500000000E0,2.500000000E1
1.236103238E3,1.235332429E1,7.666129458E1,7.081163272E2,6.202124023E2,1.770000076E1,5.199999809E0,7.003814139E0,9.938717842E0,2.500000000E0,2.300000000E1
1.237101456E3,1.235348550E1,7.666131045E1,7.078934865E2,6.199902344E2,1.786000061E1,5.400000095E0,7.021796216E0,9.940860748E0,2.500000000E0,3.100000000E1
1.238101172E3,1.235364651E1,7.666132591E1,7.076691817E2,6.197666016E2,1.776000023E1,5.300000191E0,7.039302651E0,9.940176964E0,2.500000000E0,2.400000000E1
1.239100956E3,1.235380324E1,7.666134119E1,7.079426976E2,6.200407715E2,1.757999992E1,5.300000191E0,7.057160841E0,9.938817024E0,2.500000000E0,2.700000000E1
1.240100545E3,1.235396289E1,7.666135907E1,7.079141996E2,6.200129395E2,1.769000053E1,6.699999809E0,7.075416487E0,9.949477196E0,2.500000000E0,2.900000000E1
1.241104192E3,1.235412603E1,7.666137793E1,7.082328551E2,6.203322754E2,1.804999924E1,6.699999809E0,7.093367075E0,9.940699577E0,2.500000000E0,2.600000000E1
1.242098575E3,1.235428636E1,7.666139722E1,7.081329433E2,6.202330322E2,1.822999954E1,6.800000191E0,7.111960317E0,9.942402840E0,2.500000000E0,2.800000000E1
1.243099067E3,1.235445262E1,7.666141547E1,7.081811999E2,6.202819824E2,1.860000038E1,6.599999905E0,7.130967476E0,9.939536095E0,2.500000000E0,2.200000000E1
1.244095338E3,1.235462272E1,7.666143275E1,7.076869598E2,6.197884521E2,1.900000000E1,6.099999905E0,7.150153088E0,9.941904068E0,2.500000000E0,2.500000000E1
1.245101517E3,1.235479448E1,7.666144953E1,7.076604862E2,6.197626953E2,1.915999985E1,5.800000191E0,7.169239939E0,9.939604759E0,2.500000000E0,2.300000000E1
1.246097704E3,1.235496527E1,7.666146712E1,7.077186115E2,6.198215332E2,1.904000092E1,5.699999809E0,7.188549940E0,9.938427925E0,2.500000000E0,2.500000000E1
1.247103472E3,1.235513812E1,7.666148426E1,7.073734077E2,6.194770508E2,1.935000038E1,5.800000191E0,7.208148475E0,9.938511848E0,2.500000000E0,2.600000000E1
1.248102118E3,1.235531337E1,7.666150349E1,7.073314168E2,6.194357910E2,1.951000023E1,6.000000000E0,7.228282461E0,9.938414574E0,2.500000000E0,2.700000000E1
1.249101218E3,1.235549345E1,7.666152284E1,7.074839858E2,6.195891113E2,1.970000076E1,6.199999809E0,7.248117160E0,9.939971924E0,2.500000000E0,2.500000000E1
1.250104418E3,1.235567076E1,7.666154279E1,7.077061465E2,6.198120117E2,1.994000053E1,6.500000000E0,7.267781103E0,9.939651489E0,2.500000000E0,2.600000000E1
1.251099858E3,1.235584644E1,7.666156351E1,7.080411071E2,6.201477051E2,1.979999924E1,6.599999905E0,7.288008638E0,9.938373566E0,2.500000000E0,2.900000000E1
1.252100433E3,1.235602722E1,7.666158424E1,7.084852993E2,6.205926514E2,1.996999931E1,6.900000095E0,7.308003568E0,9.938390732E0,2.500000000E0,2.900000000E1
1.253093471E3,1.235620584E1,7.666160546E1,7.086965904E2,6.208046875E2,1.938999939E1,6.599999905E0,7.326777817E0,9.940257072E0,2.500000000E0,2.700000000E1
1.254098519E3,1.235637389E1,7.666162217E1,7.088985258E2,6.210073242E2,1.820000076E1,2.099999905E0,7.344406907E0,9.940930367E0,2.500000000E0,2.400000000E1
1.255102637E3,1.235653176E1,7.666163710E1,7.092617584E2,6.213712158E2,1.737000084E1,1.899999976E0,7.361644546E0,9.939128876E0,2.500000000E0,2.400000000E1
1.256094600E3,1.235668598E1,7.666165322E1,7.093442448E2,6.214543457E2,1.685000038E1,2.799999952E0,7.378406904E0,9.938722610E0,2.500000000E0,2.500000000E1
1.257103739E3,1.235683591E1,7.666166927E1,7.096256016E2,6.217363281E2,1.630999947E1,4.400000095E0,7.394269002E0,9.941473007E0,2.500000000E0,2.700000000E1
1.258095038E3,1.235697777E1,7.666168463E1,7.097633154E2,6.218746338E2,1.572000027E1,5.099999905E0,7.409873850E0,9.939710617E0,2.500000000E0,2.600000000E1
1.259095504E3,1.235711725E1,7.666170049E1,7.100968399E2,6.222087402E2,1.527000046E1,4.900000095E0,7.425058957E0,9.939627647E0,2.500000000E0,2.100000000E1
1.260102848E3,1.235725317E1,7.666171404E1,7.100026447E2,6.221151123E2,1.477999973E1,4.800000191E0,7.439869825E0,9.940238953E0,2.500000000E0,2.200000000E1
1.261100023E3,1.235738571E1,7.666172757E1,7.101035320E2,6.222165527E2,1.447999954E1,5.000000000E0,7.453859226E0,9.941217422E0,2.500000000E0,2.100000000E1
1.262104361E3,1.235751089E1,7.666174044E1,7.100656561E2,6.221791992E2,1.389000034E1,5.400000095E0,7.467812435E0,9.938394547E0,2.500000000E0,2.400000000E1
1.263097028E3,1.235763588E1,7.666175183E1,7.101555884E2,6.222696533E2,1.367000008E1,5.500000000E0,7.481598847E0,9.939668655E0,2.500000000E0,2.400000000E1
1.264100701E3,1.235775924E1,7.666176455E1,7.099622025E2,6.220767822E2,1.343999958E1,5.500000000E0,7.495022121E0,9.941035271E0,2.500000000E0,2.400000000E1
1.265101975E3,1.235787945E1,7.666177588E1,7.097264713E2,6.218415527E2,1.293000031E1,5.599999905E0,7.507821948E0,9.941645622E0,2.500000000E0,2.200000000E1
1.266097828E3,1.235799394E1,7.666178811E1,7.096468919E2,6.217624512E2,1.264999962E1,6.199999809E0,7.520667861E0,9.941302299E0,2.500000000E0,2.100000000E1
1.267093769E3,1.235810893E1,7.666179949E1,7.098114511E2,6.219274902E2,1.297000027E1,5.800000191E0,7.534007269E0,9.939667702E0,2.500000000E0,2.400000000E1
1.268099364E3,1.235822829E1,7.666181180E1,7.097706697E2,6.218872070E2,1.336999989E1,5.599999905E0,7.547820051E0,9.940031052E0,2.500000000E0,2.500000000E1
1.269102572E3,1.235835207E1,7.666182251E1,7.099470328E2,6.220640869E2,1.377999973E1,5.300000191E0,7.561723599E0,9.941533089E0,2.500000000E0,2.300000000E1
1.270098105E3,1.235847667E1,7.666183321E1,7.099390663E2,6.220566406E2,1.389000034E1,5.099999905E0,7.575730601E0,9.951196671E0,2.500000000E0,2.400000000E1
1.271104126E3,1.235860215E1,7.666184455E1,7.100944262E2,6.222125244E2,1.410000038E1,5.400000095E0,7.589914608E0,9.944428444E0,2.500000000E0,2.100000000E1
1.272093785E3,1.235872933E1,7.666185462E1,7.100732652E2,6.221918945E2,1.414999962E1,5.400000095E0,7.604239208E0,9.939982414E0,2.500000000E0,2.200000000E1
1.273091705E3,1.235885779E1,7.666186453E1,7.100848137E2,6.222039795E2,1.414999962E1,4.599999905E0,7.618182802E0,9.941124916E0,2.500000000E0,2.600000000E1
1.274096220E3,1.235898304E1,7.666187076E1,7.102675177E2,6.223872070E2,1.401000023E1,3.000000000E0,7.632228457E0,9.939075470E0,2.500000000E0,2.500000000E1
1.275098885E3,1.235910932E1,7.666187383E1,7.104059056E2,6.225261230E2,1.380000019E1,1.200000048E0,7.646172453E0,9.940093040E0,2.500000000E0,2.400000000E1
1.276095936E3,1.235923472E1,7.666187443E1,7.104190527E2,6.225397949E2,1.361999989E1,4.000000060E-1,7.659962387E0,9.943461418E0,2.500000000E0,2.600000000E1
1.277101410E3,1.235935868E1,7.666187062E1,7.103892366E2,6.225104980E2,1.368999958E1,3.585000000E2,7.673573839E0,9.942511559E0,2.500000000E0,2.500000000E1
1.278102868E3,1.235948088E1,7.666186327E1,7.106705846E2,6.227923584E2,1.360999966E1,3.562000122E2,7.687265292E0,9.941578865E0,2.500000000E0,2.700000000E1
1.279099716E3,1.235960366E1,7.666185377E1,7.110827894E2,6.232050781E2,1.365999985E1,3.555000000E2,7.701008761E0,9.944438934E0,2.500000000E0,2.400000000E1
1.280102995E3,1.235972675E1,7.666184231E1,7.115411352E2,6.236639404E2,1.355000019E1,3.553999939E2,7.714731337E0,9.943972588E0,2.500000000E0,2.500000000E1
1.281099753E3,1.235984957E1,7.666182997E1,7.117872018E2,6.239105225E2,1.330000019E1,3.542000122E2,7.728169753E0,9.968134880E0,2.500000000E0,2.400000000E1
1.282103019E3,1.235996985E1,7.666181792E1,7.118944851E2,6.240183105E2,1.343000031E1,3.538999939E2,7.741501840E0,9.948696136E0,2.500000000E0,1.500000000E1
1.283102433E3,1.236008887E1,7.666180309E1,7.119955478E2,6.241198730E2,1.357999992E1,3.520000000E2,7.755396303E0,9.944739342E0,2.500000000E0,2.300000000E1
1.284100735E3,1.236021240E1,7.666178382E1,7.121749603E2,6.242998047E2,1.381999969E1,3.508999939E2,7.769772622E0,9.945030212E0,2.500000000E0,2.500000000E1
1.285098519E3,1.236033855E1,7.666175483E1,7.117537747E2,6.238791504E2,1.397999954E1,3.500000000E2,7.784398459E0,9.942621231E0,2.500000000E0,2.500000000E1
1.286097703E3,1.236046661E1,7.666172409E1,7.119515996E2,6.240775146E2,1.440999985E1,3.496000061E2,7.799575760E0,9.941530228E0,2.500000000E0,2.700000000E1
1.287087755E3,1.236060062E1,7.666169756E1,7.115724957E2,6.236989746E2,1.493999958E1,3.496000061E2,7.814950329E0,9.948214531E0,2.500000000E0,2.700000000E1
1.288087404E3,1.236073635E1,7.666167057E1,7.111927742E2,6.233198242E2,1.522999954E1,3.496000061E2,7.830142864E0,9.965255737E0,2.500000000E0,2.200000000E1
1.289090507E3,1.236087069E1,7.666164507E1,7.107547091E2,6.228823242E2,1.534000015E1,2.846000061E2,7.847523621E0,9.943229675E0,2.500000000E0,1.500000000E1
1.290096156E3,1.236102696E1,7.666164150E1,7.082320820E2,6.203603516E2,1.550000000E1,3.486000061E2,9.016224910E0,9.935046196E0,2.500000000E0,2.000000000E1
1.290903477E3,1.237138440E1,7.666347040E1,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0,9.072947213E0,1.899999023E3,0.000000000E0,0.000000000E0
1.295207863E3,1.237125249E1,7.666296592E1,6.918373728E2,6.040083008E2,8.140000343E0,4.440000153E1,9.085153678E0,1.081683922E1,1.358427048E1,0.000000000E0
