"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.972145819E3,1.277288477E1,7.735736219E1,7.654150469E2,6.789313965E2,2.761000061E1,4.590000153E1,1.034882530E2,1.008925152E1,5.673518181E0,1.600000000E1
4.973150088E3,1.277303966E1,7.735752931E1,7.649862759E2,6.785031738E2,2.710000038E1,4.609999847E1,1.035164971E2,1.007499409E1,5.768887997E0,1.800000000E1
4.974146926E3,1.277321768E1,7.735771509E1,7.632643303E2,6.767818604E2,2.720999908E1,4.620000076E1,1.035425606E2,1.020677471E1,5.970668316E0,1.600000000E1
4.975151204E3,1.277338300E1,7.735788547E1,7.621666967E2,6.756848145E2,2.702000046E1,4.620000076E1,1.035706809E2,1.017896461E1,6.027060509E0,1.900000000E1
4.976140977E3,1.277355969E1,7.735807099E1,7.618374561E2,6.753562012E2,2.730999947E1,4.629999924E1,1.035980977E2,1.020668888E1,6.158518314E0,1.900000000E1
4.977150796E3,1.277373632E1,7.735824739E1,7.606714213E2,6.741907959E2,2.697999954E1,4.590000153E1,1.036256859E2,1.024500561E1,6.295473576E0,2.000000000E1
4.978152498E3,1.277390354E1,7.735843533E1,7.603848200E2,6.739047852E2,2.717000008E1,4.620000076E1,1.036537058E2,1.027870464E1,6.451879025E0,1.900000000E1
4.979154170E3,1.277407445E1,7.735862520E1,7.588161005E2,6.723366699E2,2.752000046E1,4.629999924E1,1.036808591E2,1.026412582E1,6.456693172E0,1.800000000E1
4.980153312E3,1.277425053E1,7.735879869E1,7.571665462E2,6.706877441E2,2.685000038E1,4.629999924E1,1.037084404E2,1.024423313E1,6.388698578E0,1.900000000E1
4.981145677E3,1.277442625E1,7.735897820E1,7.572556422E2,6.707774658E2,2.738999939E1,4.670000076E1,1.037358601E2,1.024480629E1,6.276679993E0,1.600000000E1
4.982150061E3,1.277460010E1,7.735915752E1,7.565415226E2,6.700639648E2,2.738999939E1,4.770000076E1,1.037633028E2,1.022279739E1,6.077936649E0,1.500000000E1
4.983146256E3,1.277476589E1,7.735934498E1,7.565660834E2,6.700891113E2,2.751000023E1,4.950000000E1,1.037904504E2,1.038113308E1,6.195941925E0,1.600000000E1
4.984153321E3,1.277493443E1,7.735952610E1,7.575608467E2,6.710844727E2,2.722999954E1,5.100000000E1,1.038179898E2,1.059837532E1,6.356700897E0,1.800000000E1
4.985136335E3,1.277508821E1,7.735972517E1,7.596135326E2,6.731376953E2,2.734000015E1,5.300000000E1,1.038426125E2,1.060597801E1,6.480106354E0,1.800000000E1
4.986145600E3,1.277522373E1,7.735990474E1,7.588322988E2,6.723569336E2,2.669000053E1,5.479999924E1,1.038720651E2,1.050457668E1,6.432365417E0,1.800000000E1
4.987143779E3,1.277537621E1,7.736012682E1,7.593390971E2,6.728642578E2,2.707999992E1,5.679999924E1,1.038993987E2,1.058583832E1,6.447599411E0,2.000000000E1
4.988146542E3,1.277551050E1,7.736033794E1,7.610052640E2,6.745308838E2,2.711000061E1,5.859999847E1,1.039263588E2,1.084130764E1,6.449862957E0,2.000000000E1
4.989153410E3,1.277563029E1,7.736055409E1,7.604952181E2,6.740212402E2,2.704999924E1,6.050000000E1,1.039541249E2,1.114732647E1,6.390300751E0,1.900000000E1
4.990157238E3,1.277577637E1,7.736076175E1,7.601226423E2,6.736491699E2,2.719000053E1,5.770000076E1,1.039757135E2,1.170163345E1,6.450772285E0,1.700000000E1
4.991145803E3,1.277586943E1,7.736093647E1,7.582463548E2,6.717731934E2,2.592000008E1,6.079999924E1,1.040059470E2,1.157332420E1,6.258870125E0,1.900000000E1
4.992148122E3,1.277598450E1,7.736118907E1,7.593293540E2,6.728565674E2,2.737999916E1,6.150000000E1,1.040357541E2,1.181238937E1,6.189449787E0,1.900000000E1
4.993145709E3,1.277613122E1,7.736141911E1,7.583968448E2,6.719245605E2,2.805999947E1,6.079999924E1,1.040622414E2,1.144976711E1,5.798705101E0,1.800000000E1
4.994143999E3,1.277622871E1,7.736164197E1,7.558972618E2,6.694252930E2,2.701000023E1,6.320000076E1,1.040882881E2,1.113651848E1,5.705538750E0,1.700000000E1
4.995137797E3,1.277632476E1,7.736186104E1,7.543229762E2,6.678513184E2,2.695999908E1,6.290000153E1,1.041159854E2,1.126389408E1,5.635962009E0,1.600000000E1
4.996149817E3,1.277642688E1,7.736209400E1,7.541612686E2,6.676899414E2,2.720999908E1,6.379999924E1,1.041409508E2,1.123642921E1,5.582130432E0,1.600000000E1
4.997145494E3,1.277651599E1,7.736230531E1,7.545201129E2,6.680490723E2,2.672999954E1,6.430000305E1,1.041665563E2,1.137297630E1,5.377658367E0,1.600000000E1
4.998145226E3,1.277661798E1,7.736251701E1,7.553369157E2,6.688662109E2,2.663999939E1,6.409999847E1,1.041956125E2,1.137849140E1,5.201805592E0,1.600000000E1
4.999146858E3,1.277670840E1,7.736276840E1,7.544335584E2,6.679631348E2,2.705999947E1,6.530000305E1,1.042250900E2,1.170266914E1,5.302476883E0,1.700000000E1
5.000150729E3,1.277683199E1,7.736300888E1,7.529126391E2,6.664426270E2,2.762999916E1,6.469999695E1,1.042554912E2,1.171264458E1,5.214979172E0,1.700000000E1
5.001146281E3,1.277693987E1,7.736326648E1,7.525001830E2,6.660305176E2,2.836000061E1,6.519999695E1,1.042842527E2,1.152040672E1,5.182572365E0,1.700000000E1
5.002150172E3,1.277705798E1,7.736350244E1,7.514692737E2,6.650000000E2,2.843000031E1,6.480000305E1,1.043140381E2,1.185689831E1,5.304307938E0,1.500000000E1
5.003147689E3,1.277720171E1,7.736373422E1,7.507517414E2,6.642829590E2,2.870000076E1,6.309999847E1,1.043381575E2,1.167561626E1,5.092886448E0,1.900000000E1
5.004150972E3,1.277733407E1,7.736391043E1,7.517409033E2,6.652725830E2,2.744000053E1,6.090000153E1,1.043654170E2,1.134225464E1,4.904593468E0,1.900000000E1
5.005140480E3,1.277745991E1,7.736412616E1,7.503856179E2,6.639177246E2,2.737999916E1,6.020000076E1,1.043869527E2,1.155165005E1,4.932334423E0,1.700000000E1
5.006144594E3,1.277756434E1,7.736429341E1,7.499694890E2,6.635019531E2,2.588999939E1,5.950000000E1,1.044157359E2,1.123671627E1,4.815587521E0,1.800000000E1
5.007151123E3,1.277764883E1,7.736454430E1,7.506281654E2,6.641608887E2,2.731999969E1,6.229999924E1,1.044427392E2,1.044870567E1,4.744485855E0,1.800000000E1
5.008143577E3,1.277773893E1,7.736477554E1,7.495822252E2,6.631152344E2,2.725000000E1,6.350000000E1,1.044716973E2,1.029017639E1,4.809614658E0,1.800000000E1
5.009137413E3,1.277787019E1,7.736500618E1,7.492050720E2,6.627385254E2,2.734000015E1,6.290000153E1,1.044990637E2,1.031271267E1,4.759355545E0,1.600000000E1
5.010152319E3,1.277797842E1,7.736523283E1,7.488062777E2,6.623400879E2,2.731999969E1,6.300000000E1,1.045250851E2,1.047698689E1,4.751519680E0,1.700000000E1
5.011147868E3,1.277808248E1,7.736544776E1,7.471579845E2,6.606921387E2,2.729000092E1,6.340000153E1,1.045527394E2,1.060393333E1,4.764170647E0,1.700000000E1
5.012140444E3,1.277819764E1,7.736567379E1,7.475754474E2,6.611099854E2,2.737999916E1,6.329999924E1,1.045795479E2,1.070378685E1,4.753708839E0,1.600000000E1
5.013134852E3,1.277829950E1,7.736589786E1,7.473287762E2,6.608636475E2,2.718000031E1,6.350000000E1,1.046079226E2,1.075837040E1,4.794661522E0,1.700000000E1
5.014141349E3,1.277841956E1,7.736612875E1,7.452486628E2,6.587839355E2,2.722999954E1,6.340000153E1,1.046362922E2,1.083150196E1,5.041424274E0,1.700000000E1
5.015146520E3,1.277851820E1,7.736637002E1,7.441926821E2,6.577282715E2,2.718000031E1,6.400000000E1,1.046630249E2,1.074586201E1,5.109980583E0,1.700000000E1
5.016148207E3,1.277862675E1,7.736658998E1,7.442180787E2,6.577540283E2,2.707999992E1,6.390000153E1,1.046894477E2,1.065291309E1,5.192574501E0,1.800000000E1
5.017142274E3,1.277873102E1,7.736680893E1,7.434410012E2,6.569772949E2,2.687000084E1,6.370000076E1,1.047170182E2,1.086144924E1,5.074144363E0,1.800000000E1
5.018150596E3,1.277884627E1,7.736703404E1,7.430922276E2,6.566289062E2,2.705999947E1,6.290000153E1,1.047479303E2,1.111445618E1,5.041907310E0,1.700000000E1
5.019141415E3,1.277895429E1,7.736729670E1,7.436620706E2,6.571990967E2,2.818000031E1,6.229999924E1,1.047746337E2,1.127525234E1,4.877839088E0,1.700000000E1
5.020145941E3,1.277907276E1,7.736751090E1,7.439655034E2,6.575029297E2,2.773999977E1,6.050000000E1,1.048002590E2,1.151456070E1,4.812107563E0,1.700000000E1
5.021149480E3,1.277919230E1,7.736771293E1,7.441418537E2,6.576796875E2,2.712999916E1,5.850000000E1,1.048247680E2,1.094879627E1,4.567825317E0,1.500000000E1
5.022145170E3,1.277932490E1,7.736789347E1,7.443050866E2,6.578433838E2,2.695000076E1,5.640000153E1,1.048514182E2,1.029245758E1,4.578291416E0,1.500000000E1
5.023141354E3,1.277946009E1,7.736809640E1,7.459994432E2,6.595382080E2,2.711000061E1,5.470000076E1,1.048786299E2,1.022806740E1,5.005815983E0,1.500000000E1
5.024142944E3,1.277959818E1,7.736830357E1,7.472846100E2,6.608238525E2,2.704999924E1,5.370000076E1,1.049053530E2,1.020568657E1,5.233944416E0,1.600000000E1
5.025158772E3,1.277974933E1,7.736849516E1,7.475644733E2,6.611042480E2,2.700000000E1,5.259999847E1,1.049320902E2,1.032875061E1,5.709903717E0,1.600000000E1
5.026152522E3,1.277990241E1,7.736868530E1,7.485331716E2,6.620734863E2,2.657999992E1,5.200000000E1,1.049595535E2,1.033126736E1,5.852592945E0,1.600000000E1
5.027143995E3,1.278006355E1,7.736887723E1,7.480682455E2,6.616091309E2,2.698999977E1,5.179999924E1,1.049870085E2,1.027227592E1,6.085717201E0,1.700000000E1
5.028148961E3,1.278022026E1,7.736907288E1,7.487533617E2,6.622947998E2,2.706999969E1,5.179999924E1,1.050154548E2,1.021913433E1,5.998987198E0,1.700000000E1
5.029147762E3,1.278035934E1,7.736929305E1,7.483848410E2,6.619267578E2,2.675000000E1,5.209999847E1,1.050415145E2,1.030784130E1,6.367890358E0,1.900000000E1
5.030142934E3,1.278050581E1,7.736948065E1,7.472920403E2,6.608344727E2,2.688999939E1,5.190000153E1,1.050681125E2,1.034685707E1,6.575140953E0,1.800000000E1
5.031148033E3,1.278065205E1,7.736967475E1,7.486679920E2,6.622109375E2,2.648999977E1,5.129999924E1,1.050958189E2,1.034626484E1,6.626890182E0,1.900000000E1
5.032153879E3,1.278080789E1,7.736987411E1,7.485119256E2,6.620554199E2,2.680999947E1,5.029999924E1,1.051257727E2,1.041462708E1,6.712409019E0,1.900000000E1
5.033144758E3,1.278098756E1,7.737007992E1,7.483916577E2,6.619357910E2,2.736000061E1,4.870000076E1,1.051522377E2,1.033885098E1,6.560913563E0,1.900000000E1
5.034154099E3,1.278114652E1,7.737026156E1,7.478581332E2,6.614028320E2,2.657999992E1,4.690000153E1,1.051800367E2,1.036022568E1,6.523464203E0,1.700000000E1
5.035152082E3,1.278131888E1,7.737044725E1,7.474063451E2,6.609516602E2,2.709000015E1,4.509999847E1,1.052058069E2,1.043645763E1,6.590030670E0,1.900000000E1
5.036142937E3,1.278148612E1,7.737061177E1,7.475295225E2,6.610754395E2,2.704999924E1,4.329999924E1,1.052343375E2,1.055908489E1,6.815993786E0,2.000000000E1
5.037148379E3,1.278167422E1,7.737079071E1,7.474211778E2,6.609677734E2,2.706999969E1,4.150000000E1,1.052622078E2,1.073321342E1,7.234445095E0,1.800000000E1
5.038150138E3,1.278186916E1,7.737095226E1,7.470383882E2,6.605856934E2,2.714999962E1,3.959999847E1,1.052888108E2,1.060245609E1,6.790764809E0,1.800000000E1
5.039137349E3,1.278206218E1,7.737109721E1,7.469702989E2,6.605183105E2,2.740999985E1,3.809999847E1,1.053159734E2,1.056664467E1,6.519585133E0,2.000000000E1
5.040149377E3,1.278225852E1,7.737124624E1,7.479856939E2,6.615344238E2,2.740999985E1,3.740000153E1,1.053432511E2,1.070407963E1,6.465873718E0,1.900000000E1
5.041143011E3,1.278246162E1,7.737138732E1,7.482901233E2,6.618395996E2,2.720999908E1,3.690000153E1,1.053702421E2,1.058531952E1,6.480626106E0,1.900000000E1
5.042154953E3,1.278266812E1,7.737151815E1,7.488648005E2,6.624150391E2,2.754999924E1,3.650000000E1,1.053974874E2,1.060287476E1,6.220918655E0,1.800000000E1
5.043147648E3,1.278287039E1,7.737165995E1,7.498411081E2,6.633920898E2,2.726000023E1,3.650000000E1,1.054254420E2,1.019425297E1,5.819807053E0,1.700000000E1
5.044146515E3,1.278307690E1,7.737180697E1,7.492826105E2,6.628343506E2,2.770000076E1,3.650000000E1,1.054535742E2,1.002268314E1,5.741510868E0,1.800000000E1
5.045147682E3,1.278328248E1,7.737195818E1,7.486369593E2,6.621894531E2,2.765999985E1,3.679999924E1,1.054811715E2,9.935046196E0,5.635444641E0,1.800000000E1
5.046148586E3,1.278348297E1,7.737210819E1,7.491562443E2,6.627094727E2,2.762000084E1,3.679999924E1,1.055092807E2,9.935046196E0,5.604181767E0,1.800000000E1
5.047143502E3,1.278368947E1,7.737225771E1,7.483417656E2,6.618957520E2,2.756999969E1,3.700000000E1,1.055368189E2,9.935046196E0,5.503509521E0,1.700000000E1
5.048143354E3,1.278389112E1,7.737240514E1,7.464840921E2,6.600388184E2,2.744000053E1,3.709999847E1,1.055635854E2,9.935046196E0,5.532407284E0,1.800000000E1
5.049144074E3,1.278408613E1,7.737254985E1,7.486437775E2,6.621992188E2,2.750000000E1,3.690000153E1,1.055903334E2,9.935046196E0,5.922516346E0,2.000000000E1
5.050146572E3,1.278427759E1,7.737269918E1,7.500612901E2,6.636174316E2,2.751000023E1,3.700000000E1,1.056175948E2,1.000182724E1,6.116017342E0,2.100000000E1
5.051150965E3,1.278447813E1,7.737284380E1,7.493892888E2,6.629461670E2,2.765999985E1,3.679999924E1,1.056446008E2,1.000347328E1,6.113480091E0,2.100000000E1
5.052155516E3,1.278467219E1,7.737299355E1,7.481836224E2,6.617412109E2,2.726000023E1,3.679999924E1,1.056718721E2,1.001390648E1,6.270861626E0,2.000000000E1
5.053147872E3,1.278486352E1,7.737315089E1,7.468853169E2,6.604436035E2,2.726000023E1,3.690000153E1,1.056979424E2,1.013144112E1,6.168106079E0,2.000000000E1
5.054151897E3,1.278505607E1,7.737328806E1,7.468197896E2,6.603787842E2,2.686000061E1,3.679999924E1,1.057242247E2,1.047760391E1,6.043798923E0,2.000000000E1
5.055141576E3,1.278524759E1,7.737343010E1,7.461971386E2,6.597568359E2,2.681999969E1,3.670000076E1,1.057550816E2,1.060076141E1,6.228615761E0,1.900000000E1
5.056148644E3,1.278547251E1,7.737359677E1,7.452387935E2,6.587993164E2,2.745999908E1,3.670000076E1,1.057824283E2,1.032765198E1,6.255781651E0,1.800000000E1
5.057149092E3,1.278567324E1,7.737374248E1,7.441967962E2,6.577580566E2,2.743000031E1,3.670000076E1,1.058081708E2,1.032967091E1,5.911435604E0,1.900000000E1
5.058145880E3,1.278585883E1,7.737388439E1,7.444946999E2,6.580566406E2,2.700000000E1,3.670000076E1,1.058335584E2,1.049815178E1,5.661227703E0,2.000000000E1
5.059145521E3,1.278604258E1,7.737402335E1,7.440492018E2,6.576118164E2,2.678000069E1,3.690000153E1,1.058607055E2,1.028326893E1,5.662193298E0,1.900000000E1
5.060150550E3,1.278623843E1,7.737417282E1,7.447047337E2,6.582680664E2,2.677000046E1,3.690000153E1,1.058877708E2,1.037459278E1,5.611278534E0,1.900000000E1
5.061137872E3,1.278643345E1,7.737432217E1,7.448812647E2,6.584453125E2,2.714999962E1,3.700000000E1,1.059142614E2,1.042165375E1,5.743121147E0,1.900000000E1
5.062151570E3,1.278662173E1,7.737447185E1,7.453556734E2,6.589204102E2,2.685000038E1,3.709999847E1,1.059425660E2,1.041180897E1,5.698531151E0,1.800000000E1
5.063147479E3,1.278681776E1,7.737463836E1,7.471779565E2,6.607434082E2,2.714999962E1,3.750000000E1,1.059699508E2,1.050262547E1,5.808228493E0,1.900000000E1
5.064145700E3,1.278701436E1,7.737479046E1,7.478681538E2,6.614343262E2,2.713999939E1,3.790000153E1,1.059983311E2,1.068560982E1,6.070811749E0,1.900000000E1
5.065145868E3,1.278720894E1,7.737495983E1,7.480227185E2,6.615895996E2,2.739999962E1,3.820000076E1,1.060299177E2,1.115030670E1,5.844146252E0,1.700000000E1
5.066148440E3,1.278742643E1,7.737514721E1,7.477597186E2,6.613273926E2,2.904999924E1,3.929999924E1,1.060531497E2,1.218021297E1,6.345230103E0,1.700000000E1
5.067146615E3,1.278760348E1,7.737526096E1,7.479538879E2,6.615222168E2,2.520999908E1,3.659999847E1,1.060800930E2,1.236591244E1,6.640476227E0,1.900000000E1
5.068136126E3,1.278778278E1,7.737542809E1,7.471000878E2,6.606690674E2,2.712000084E1,3.890000153E1,1.061084065E2,1.276861286E1,6.891350746E0,2.000000000E1
5.069148884E3,1.278793157E1,7.737563998E1,7.478377248E2,6.614072266E2,2.703000069E1,4.470000076E1,1.061359118E2,1.231275654E1,7.137807846E0,1.600000000E1
5.070142827E3,1.278810545E1,7.737582039E1,7.489103403E2,6.624804688E2,2.719000053E1,4.409999847E1,1.061625851E2,1.191579247E1,6.966822624E0,1.500000000E1
5.071141366E3,1.278825604E1,7.737601186E1,7.477491615E2,6.613198242E2,2.676000023E1,5.000000000E1,1.061902164E2,1.133329582E1,6.945789337E0,1.800000000E1
5.072143388E3,1.278842619E1,7.737619757E1,7.492671049E2,6.628383789E2,2.702000046E1,5.270000076E1,1.062171539E2,1.124281120E1,7.261340618E0,1.700000000E1
5.073148391E3,1.278858436E1,7.737638573E1,7.471264037E2,6.606982422E2,2.715999985E1,5.550000000E1,1.062442700E2,1.101830101E1,7.376368046E0,1.700000000E1
5.074143433E3,1.278872314E1,7.737659135E1,7.465423000E2,6.601146240E2,2.725000000E1,5.720000076E1,1.062693893E2,1.098169994E1,7.328459740E0,1.800000000E1
5.075150023E3,1.278885163E1,7.737678188E1,7.454459032E2,6.590186768E2,2.677000046E1,5.800000000E1,1.062972298E2,1.115124702E1,7.235489368E0,1.800000000E1
5.076144770E3,1.278901738E1,7.737697431E1,7.455118385E2,6.590852051E2,2.713999939E1,5.459999847E1,1.063239241E2,1.164304543E1,6.960461140E0,1.800000000E1
5.077144588E3,1.278916040E1,7.737717203E1,7.456832095E2,6.592570801E2,2.680999947E1,5.520000076E1,1.063535809E2,1.176566410E1,6.812201023E0,1.800000000E1
5.078140028E3,1.278929633E1,7.737740734E1,7.473320338E2,6.609063721E2,2.797999954E1,5.709999847E1,1.063827182E2,1.220418262E1,6.396416187E0,2.000000000E1
5.079156704E3,1.278941735E1,7.737764567E1,7.440773518E2,6.576520996E2,2.767000008E1,5.870000076E1,1.064150790E2,1.157869530E1,6.110856056E0,1.900000000E1
5.080146097E3,1.278955302E1,7.737790969E1,7.416625852E2,6.552377930E2,2.855999947E1,5.970000076E1,1.064410148E2,1.179301453E1,6.037473679E0,1.600000000E1
5.081145999E3,1.278966884E1,7.737811730E1,7.410152155E2,6.545908203E2,2.755999947E1,6.009999847E1,1.064679550E2,1.116537476E1,5.762834549E0,1.600000000E1
5.082150607E3,1.278978627E1,7.737833461E1,7.398641798E2,6.534401855E2,2.713999939E1,6.040000153E1,1.064935188E2,1.073743820E1,5.265797138E0,1.800000000E1
5.083138700E3,1.278990165E1,7.737853852E1,7.368244768E2,6.504008789E2,2.686000061E1,6.059999847E1,1.065187256E2,1.076023769E1,5.055210114E0,2.000000000E1
5.084144383E3,1.279001290E1,7.737874106E1,7.358702386E2,6.494470215E2,2.660000038E1,6.090000153E1,1.065465729E2,1.060097313E1,4.629391670E0,2.100000000E1
5.085138956E3,1.279014629E1,7.737895841E1,7.349159183E2,6.484931641E2,2.685000038E1,6.029999924E1,1.065730025E2,1.075356388E1,4.428765774E0,2.200000000E1
5.086152248E3,1.279025269E1,7.737917636E1,7.334628010E2,6.470404053E2,2.669000053E1,6.100000000E1,1.065990273E2,1.080147171E1,4.435930729E0,2.300000000E1
5.087145465E3,1.279037700E1,7.737937971E1,7.341292398E2,6.477072754E2,2.675000000E1,6.050000000E1,1.066241803E2,1.077413368E1,4.391240597E0,2.300000000E1
5.088140066E3,1.279047343E1,7.737958954E1,7.329359245E2,6.465142822E2,2.643000031E1,6.150000000E1,1.066518626E2,1.057304287E1,4.187669277E0,2.000000000E1
5.089149588E3,1.279059874E1,7.737981013E1,7.330169143E2,6.465957031E2,2.665999985E1,6.120000076E1,1.066775163E2,1.066815662E1,4.331156731E0,1.900000000E1
5.090141266E3,1.279070293E1,7.738002121E1,7.325634373E2,6.461425781E2,2.648999977E1,6.150000000E1,1.067062621E2,1.066796494E1,4.286785603E0,1.800000000E1
5.091147321E3,1.279081817E1,7.738025851E1,7.330010372E2,6.465805664E2,2.695000076E1,6.190000153E1,1.067310453E2,1.064000416E1,4.384623528E0,1.800000000E1
5.092147705E3,1.279093423E1,7.738045363E1,7.327112067E2,6.462911377E2,2.661000061E1,6.140000153E1,1.067570504E2,1.055716896E1,4.422115326E0,1.900000000E1
5.093143482E3,1.279105487E1,7.738065908E1,7.327090807E2,6.462894287E2,2.663999939E1,6.090000153E1,1.067842684E2,1.015346718E1,4.309534073E0,1.900000000E1
5.094150444E3,1.279116770E1,7.738088183E1,7.328643375E2,6.464450684E2,2.668000031E1,6.100000000E1,1.068109136E2,1.036188126E1,4.204723358E0,2.000000000E1
5.095141632E3,1.279128701E1,7.738109493E1,7.333805288E2,6.469616699E2,2.670000076E1,6.090000153E1,1.068396177E2,1.053437805E1,4.105352402E0,2.000000000E1
5.096146667E3,1.279142156E1,7.738132084E1,7.350460782E2,6.486276855E2,2.727000046E1,6.070000076E1,1.068662038E2,1.074401665E1,4.267264366E0,2.100000000E1
5.097148613E3,1.279154351E1,7.738153173E1,7.331173123E2,6.466993408E2,2.697999954E1,6.070000076E1,1.068898438E2,1.050388813E1,4.455656052E0,2.100000000E1
5.098150475E3,1.279165396E1,7.738171801E1,7.331907822E2,6.467731934E2,2.625000000E1,6.050000000E1,1.069171728E2,1.055465317E1,4.290371418E0,2.000000000E1
5.099147446E3,1.279177957E1,7.738193464E1,7.320829263E2,6.456657715E2,2.654999924E1,6.029999924E1,1.069393327E2,1.081767845E1,4.250566006E0,2.200000000E1
5.100137503E3,1.279186004E1,7.738212160E1,7.329575375E2,6.465406494E2,2.538999939E1,6.090000153E1,1.069661932E2,1.106967831E1,4.336211205E0,2.200000000E1
5.101144876E3,1.279197395E1,7.738234004E1,7.327214312E2,6.463049316E2,2.580999947E1,6.090000153E1,1.069962314E2,1.117208672E1,4.371686935E0,2.200000000E1
5.102140841E3,1.279210973E1,7.738257952E1,7.333435216E2,6.469274902E2,2.685000038E1,5.990000153E1,1.070207567E2,1.108385658E1,4.260753632E0,2.200000000E1
5.103142427E3,1.279220397E1,7.738278401E1,7.328473560E2,6.464316406E2,2.623999977E1,5.929999924E1,1.070429728E2,1.122624207E1,4.106151581E0,2.100000000E1
5.104148755E3,1.279231799E1,7.738295225E1,7.338721014E2,6.474567871E2,2.551000023E1,5.700000000E1,1.070740688E2,1.126061058E1,4.386114597E0,2.000000000E1
5.105141646E3,1.279247333E1,7.738319071E1,7.342884271E2,6.478736572E2,2.714999962E1,5.400000000E1,1.071028522E2,1.077151012E1,4.700033665E0,1.900000000E1
5.106153000E3,1.279262684E1,7.738340444E1,7.339982109E2,6.475839844E2,2.740999985E1,5.120000076E1,1.071297000E2,1.070195103E1,4.905651569E0,2.000000000E1
5.107153516E3,1.279278227E1,7.738359391E1,7.338213848E2,6.474077148E2,2.723999977E1,4.850000000E1,1.071581010E2,1.062470436E1,5.049584866E0,2.100000000E1
